user_id,helpful_vote
AFYZOEZGV4GONVWXCYJERHGRUUGQ,1
AHSAS2WL6Q6LAGV2EWXGGCEXPQWQ,0
AHK2IEMU56X5ZT46IE3SQPA2CQXQ,0
AHAF6IXH2GMRMK35UFI5W4MQ7LWQ,0
AHWSZ5H2KQPZTDXU66ZVTFAJAPOQ,0
AGTPJ4YSW552OBYBSUYDOE3O4V2A,0
AE3UOPAI2OMZJSDYRBSDOLWVIASQ,0
AESG6SZV3HEEY6FJV7ZKOZLHM2VA,0
AHDUUDMOUXHZKLKQCHXVC5CQAT6Q,2
AH5E526IXLDUO5HWNKGT32GEBDYQ,0
AEGZQSUOJN5WDXTRWQ63L6QM6ZTQ,23
AESQI7CCE5U53Y7TI3SEQUW57FSA,0
AEQGUW4ZP7PLKI3WCNQKISMSGOBQ,0
AGN2CZFTH53VZ7E3CIXDBABBHYYQ,0
AELM2S7F432VAZVDR264BKGRMQNQ,0
AFTRTRA5Q4NIYJTMABATDZUBQDRQ,9
AH2TBYXBEWJZJXDCTXPYFYG6MVLA,0
AGSMGUONSMXTBTSLKNUNUIXOPVOA,0
AEN2VO3B7P4XCSEZFV2FAFWRPA6A,0
AGDOPXEM2PHPPWD7JPGHS5LBFKNQ,3
AHORRAF26N5NEKFA5DRLYWWH5DLA,0
AGWDPLTNDOVJDLDXUGRRQNFLRPMQ,0
AF2NRGESLDG3OTD2BISLR4E53NGQ,15
AEODQTQIK3HUIUBMEUPRMOOVJQJQ,0
AGUBNG2Z3ML2XOCBV6FOTVB2CGHA,0
AHKU6UN7CGRCZUDCRATKTJPBNITA,0
AGBKU4Q7XTM7KSAUB3W6PR4UTDPA,2
AGCGRHZBNU52PWCVH2ZS3PNXVMJQ,2
AG32JBGIQ3QVWH3R43U7HJLXAGAA,1
AF6622ACJU3P5O5A7ZL5XSOYS3LQ,0
AG3C6DR3CDCGN4AHGGQHZI5EIM4Q,0
AGMNNMPUUMRLTLYFJVKUNXZ42FJQ,0
AEZQPFEL2BVATG6SHCA5LIXIKCKA,0
AH3MSWOJSF42I3TGACHMRDJZFHNA,0
AGULJ63JQIA7FV5J27BF4AXLUOBQ,0
AE22FGNNRYWFAVWHAXDXPYD367MQ,3
AF4EVKRJND4DT2MMBMUKDYSA7LWQ,0
AHSD4TGZHOAL7PHZQNT7LLZOTEFA,3
AHX53IV4SMTE4TKMWEPQYVTS7ZLQ,0
AG33KON5PSJBNPKCIZGX5QJDRXLQ,1
AELFACQZMFDNPMLH2QZQWBC23LQA,0
AFFDMYQ5BUTKMAORCB77K3O6A5EA,0
AEHTDED2EBNIY5VK6EKMLLJQDCCQ,4
AGUOUGT4L245FVYE3BHHCFK3WJMA,0
AGH5XPNGLVR5WLUJX2BFDHTLTFFA,2
AGFD3NZ7HVYJRAV4JVEWYFNJARQQ,1
AELKXH37BJ57IG6MZ6AYQ7E54VIQ,2
AFEJZNMYYAHU7KH72TUHRUAANE6Q,4
AHE6LBGXSA77SZDLJBJ7IYDVNCAQ,0
AG4LREDCQV5SI2LW2SJWK42EA7KA,0
AHF6GJGS2PEC3YN2HMIZJSNKHMRQ,0
AFXEVYYIDPJG3VYSBAKMKW3DCP2Q,0
AEUMX57GZDKMJKJV6IB6VDV2WPKA,3
AGOCJ7TEXXVI3WF7FGC6QQQFQO4Q,0
AHKSEZVJTJ24RMHY2B52NCORRNJA,0
AFEHWNPGTGDVFLFVZDLGHOB7XWLQ,2
AHQSOZB3PBOOCHTDN3IRCKU3RUCQ,0
AGIE7I2AUNFAFEW6C4AAZEJW2MYQ,1
AE5SXFFFMGVOVGYJHV7FHZOXQUZA,4
AGEOHCQ4RP4GKLCVUSTJDL4QNQNQ,2
AHRGLUBRPB7NVCKEI66AOAKETBGA,1
AHMFOT62DJJHRGYAY35CTBEZMANA,0
AFFQTKUNJCTS33W2UZG74EOXPSPQ,0
AFKFIJLCFO5WBTB24G2K45XA2K4Q,0
AE4GNEJIY55TVZQNNLK5LABM345A,0
AHQIPJRVBN5ZFVK7BUIN42U4LSLQ,0
AFP5KHHF257QYLOHSFPJSCMHH6KQ,1
AF6LL27H6U3YOSNJNJY3WWALSGUQ,0
AFLCT4KBGKMFKEWVC3EUDUZKJB2A,0
AGFM6GV2S7W3CGCLAQ5DNU75QU4A,1
AGULEOQ4QD5KJNX6KHF4VJLNIQFQ,1
AES7PMVSBB3ZY6CQAZMX4VKHRIQA,1
AHTX7PVQ6ZVJWE4WUJQ4AQ4HHMYA,1
AFLI3GSQLAPO6JP5FEMU67HLZ52Q,1
AEWXJHYKNU3HHP7K22Y7XOGMOE2Q,0
AGTTQ77VNTQDE2E2CQBDLZHOHQXQ,0
AFS2E3NKKPJHGRJKVNMN6FJF4RQA,0
AEAEQ7GP33S3WXISPPQJMVLN7F5Q,1
AGZAA3ONT6HIWUCCZAQTXRQZN5LA,1
AGVUTJFHSWCYU4QTUEOSMKSKXACA,10
AHP6Z3UE2CXG6ADRDLBUN5MRM2UQ,1
AGYERGTZZEDLLYIEWBYXK4GTOCDQ,0
AFBGYQRITIIW2GZOUKBCKY7RBDJQ,0
AH7EOHPZV5UHBULYALIJFOIQZQQA,0
AGMCAUE5L3YY4NWFWFWWRMKMNKOQ,1
AGO7QGYXJ5UI7H37JSE5BJZWE3AA,0
AF3AYR6XZLATKXKT3E33GKXGFO6Q,0
AG2PZSRCYWUW3XQG23ECFRJXPHXA,0
AE7ZFSEQHZMVXS4MP25UNAIZSGKA,15
AEKLAUK2LNFPX3SMQFIWXHEQ6SJA,1
AGKNVHN54PQNZLCOWSV7GFMIIXUA,0
AFJBPKUZUU3P6T6AWKETEDF7XIDA,0
AFF4C3RLKIJCK7DDUE7MDCXFNU7Q,0
AEND5CSG5QUTVNWY52I2HXZ6SHVQ,0
AH4G37G5OFA2DV2FQOYK4X3BX7DA,0
AHNWOYECNI4XKO6VXOWIRWBJ3DKA,4
AG45YVFCK232MVKS4TAI6WU4VFOQ,1
AF3TVUPWXUVTMXI4GTURPR7ZN3XA,1
AGMT7IBWX7RVVJBCVVQMB5VDCBMQ,0
AF3RMDNBW2YIYCDYX3A5ZOIRIGCA,0
AEANSJMGZOPT2FTJFUCE2A237Q5Q,0
AGWWDT5O4Z47RSGAU5JEIZHKBIJA,0
AEY5IWTEKOKLBOZ3QWURCYXPQPEQ,2
AGKCZ4A6AS25M25EDHHJ2BSLSTJQ,8
AFXNI4YCUN32VPRD55BUPMQX26OQ,0
AG2V4YNKBC4GDJHFRAUUJ3WOVYIA,1
AFSI57P2FNQHELYIT7XYXNL7P4PQ,0
AGTQUZUTOS45XX63SN5ETYZAI2JQ,1
AFKJLS4P3UPIPWNMDYBJEG223XIA,1
AGIN6M5I4RIHQWFHWQTYZ4Z7E7EQ,0
AHBKX2Y345ZRGN73DAAFN23SSBHA,0
AGKVHGIFMDMM22RIDUEJ376AJ4KA,0
AHYHZD3GWY4MEEQBLACWRLNIUXLA,0
AG64XIQ6QP5XBKIC2SVCOEFOHFVQ,0
AHQGJW6LWM3LA5CO2CUJURR3RY3A,0
AFZOZ3ETEKK5H3UCQGW5ZUTA74XA,0
AGRHLR2Z45TT4OSRAV7U54TAWAQQ,2
AGR56CFOIVVOKL57YUUDRMIT7MSA,1
AFO5J4ZREJCJKKUBTMJWIEGVY6CA,1
AEFE4WEU7MKA5PD2HHH7XJ744VKA,0
AGXAPGONXJ26KXB673XKZ3HV6CBQ,0
AHW73DWD3FZHEPYVOUTFKASJNIMA,0
AE2MT637KL2JL5MQ7ELCFPRIL72Q,2
AE2FO334T6HPACYR7TIBDM6SFNSA,0
AFHCQQYHNQN2T7GY4KFBYN6THBXQ,0
AEOVH4BNOH73OIBR2K34SMMACF6A,3
AHURBOH32MILTN3TW7F4OFJRYMNA,0
AFUKX3NZAXTAJTHYAY5JQ7S2VDFQ,0
AENIHBAUN6DDGH7A3TOWRMEUHUVA,0
AEVRHOV74JBRLKKFNQ4PJNWIRFYQ,1
AHSTZ3KYKANHD2F2VWJQYAGJPP7A,0
AFM2PIDAZRMWKNHUVML3ZNZ4L6ZQ,0
AF3YJEIYRNEFUQSMWJFIZ2RK47WQ,1
AHLEKAU5IULM6WYBK6UR46JXDAMQ,0
AGHS6EDRDXK35Y6F2ZCTQLGYZWIA,1
AHJ6CGDHIAOU3KZDMP6PQPUWHGNA,1
AGR3NIFB45E75YTZQNKJSEJI43NQ,0
AGXYBDPYIGKTK4GHJ5N3P74DEROQ,0
AGAM4FUJRW3H33ZRQMOMQXPFRHGA,0
AFBH4JR5WHO3JE5AADL773M5LXVA,1
AECQJISAAAXJBGRROUOV56CUPY3Q,2
AG6ML5LHCJW25DIN2HNODE4U3TMQ,0
AH3TRW3EWJ73QHHKTL3XV7P7BNDA,1
AEYVSZHPUNI557LPH5ITYGIDPHDQ,1
AFBN7MMB6EPV3A3YNRGRIABON2LA,2
AGDXGNK4B3BBTJM36NENKLK6ZCOQ,1
AFHMH6IAJQEHJCOGYRIIJLVS6AYQ,0
AHR2RKHBMEQAVP66JSNZNUUDMTBA,0
AETH6CJ22BY3KGDZVLPFL7UKYAZQ,1
AE5YD2G55WIEAIRDRIFBWPY76S3Q,0
AFGRMRPUSSMLGDWK676HZG55BNVA,0
AEGBGEAKZR7VXC3BLA2QP5UAXUNA,0
AFEBQTCUUAGX7453KHPTU2ULZCJA,2
AEXB3TGJQHREEAWFXO5FPIGSGKFQ,3
AG73TMLCXQMIH4BSMWGASIRFL42Q,1
AF74D47GMV233PBO6ZWRUUMZA34Q,1
AERHGP7SD5YHYK3RTWLNAFIVQMWA,0
AEH2LCIQWLRADCVSVFDY2F4QPTRA,2
AEARHAU7T7ELOLDMT3YBATP2MJIA,0
AGE64ATBXGTIPJKWOVWGMS365PZQ,0
AHEY65BEQRHW3L6WL2VIRP65LG5A,5
AH527IHRYMFBKE64S4KWJPJ5BEIA,0
AH47UZOYBOHY5N6XRYSCBCH4VWDQ,0
AF2XE5JALACK5L4YOLEII73D4SQQ,1
AEDNRZDCAMVKUWWQUIBM334BZYGQ,0
AGMCVSWIHXC4JYITYVO4FE3N5AWQ,0
AFELHCUY5HBIXPFNY5ILJ3KWGX2A,0
AHBAUDVYHTTVWFJATWOM2XO73GGQ,0
AFATIZMBMCY47EOUEPCV3TCNLNZQ,3
AFKE3ZEPOFN4ZBQEXJIODXDZA25Q,2
AG2H5IQ3CU4GO7LT2G7K6IDRR5QA,1
AGUVWKOPLSINVZEDVOP34LI5DE4A,0
AGFKL3T2VGXWQ7CHPD57AHSP3PTQ,0
AFAORMEYCQUSOUOZK55CGLLGNAPA,0
AFPIZOK7LRASE2MOEGIAY3WQ6K3A,2
AGZZZFMCFMSL3ZEMCNXZZAMSSOYQ,1
AFZPLQQFUHSTKE4PNSWDTYZTJ3WA,0
AHBEHEVHIMHDQEY5C462C6753O3A,1
AHE5XHHGE5GUMQWWL34LYEQKESSQ,0
AFGUVZ75XDJBZVS6NDYGPPLQQQ2Q,0
AEK7WB7HLDFWXFBD2UO3YFEU5LWQ,0
AEFTCE6AVHGYYKFEAHWQ3MIJW25Q,0
AHERA36423GY2C3AQPJG4AHHWYOA,1
AGYXFCXFYLU6Z2TVWZBCOM6NG5RQ,6
AFZ454MJ46TSYAKJMSUQT3LLV2LQ,0
AG4GJBORJFAFWXFOPESFRU5HNBDA,0
AGB3ATUOFTKRFY5YORCRGINM637Q,0
AE5QGR2WA7QK6CYEM4M45JUMEGGQ,1
AE2IKRYQJSUNAP3ZZ5XBNXZ2TNOQ,4
AEZ3TKR6X45W5Z6WGKICEG4Q6HEA,0
AFL3F3XF6DSCHJEWAYBICAIPRZRA,0
AG3XUT2JH4CK45BKOFP4HL3SPQNA,1
AH4UJMC4GMUDNYA7MECPZUSPSLUQ,0
AF7UACU2TVL2CK2LJQBVLPBIBYSQ,0
AEMG6WJIJNC4OTDXT44I26FYR67Q,0
AE6AEPWVPDQG5NMRDFSLZRCP3TOQ,1
AGHT7CBEBAXU7ODWPBOIYUXDYV3A,1
AFMIMIDN6HGOL6LTCCCB7OG4KCUQ,0
AEXPHRIVAILDZP6B6LEEU2LEICKA,0
AGGQHXZ2N6WORIPTBRG3GXGIEOTQ,0
AG5FPUBOVPQPZBVW6KP5NXZOA7GA,0
AHP6GV5BUYKMTM3TZ5VBMTSRHGLQ,1
AGJ6Q6JMCEYW4KYKGQMD32555EJQ,0
AFAEXXIVCUO2BGECHL7M5XERUZDA,0
AECRBRV5BCDTJ6N2OQQ3QV3RIVAQ,0
AH56QGXYJVEUR7XCLUJY3FUMYP5Q,0
AFN7ZPQMLTE2BVOWHZF6VLASCYMQ,0
AEAOZQCCDJEQ77ZNGL5VYB772MYA,0
AGULNZT7LVG3LT64TSL5WFE3ALVQ,0
AGJZVZGUAVAAKCM6A3KQF2XY3W6Q,0
AHTS4BIXI3LUIDTVWCDND2SSI4VQ,1
AFVW6PNBCULG4T2XLEEQ5ASID6LA,1
AGGOJ3P7ZOVNPEF6LTHH3LS3WLKQ,0
AGBVOGN5UTMLEXOPEZLENXXJRDKQ,0
AEI64LSS34N4O34SJYG3GVAAH6NQ,0
AFHUIDYJNWFZMCXIOCZMRZU4V3FA,1
AG523SDWRJJ6QETBXKJ6EMLBM67Q,1
AEWOEHTA3CJE7CCIECOQNKVIYLFQ,0
AFVQLWKPRRCJXYC4HNK6C3NVHIBA,1
AHAECA5XPJ67FGZLWSMC63CZGJEQ,0
AEHKGNDLHVMAJPAIATS32ZADCXUQ,1
AGZT5EI345S7SUKS4NEAGZ7M45XA,1
AGPIN57ZAILIFBTEHA3KUIC2JKFQ,0
AFTHRQA6E3X4ZDYVV74U2ISJ7ASA,0
AGILKO34MIXJSC7O334EMXXVCAWA,0
AE5LAX36CTU5NNQWLDPMFH43E5YA,2
AEAMFX27HTENDJL6O4HLJDMYFDXA,0
AHMSAIGKN7RY6JMT4WA7BHSIVY5Q,0
AHN6GYL2H2QVUEN4D47WYXYSZUUA,0
AHTBHZ26GJSLRMO6ECJFHHD32UEA,0
AEA4UCUWWY234AFNKMVYGOIULWOQ,0
AFAKFJANRUK5RI36QQP7653RGVKQ,2
AF4NTPJOFC5PGRA2DAJCPNCM2R4Q,0
AF7DMJ5XENCQC67ZY3TW5ICPYQSQ,0
AGTCDW6F3M56G5VBNA4SLKZ7K5UQ,0
AGCK6WB7DH6EGYZFXRZ5A4LX5RUQ,0
AGTZDEVZ675EQG4USEGSBCVD7VRQ,0
AEKSXS4IM233FBKGBKFOWSD4LLUQ,1
AHJN7AKTCQAQXJJ6PJK2RKHE6ERQ,1
AHSRQXUVUGGWUZM2MAVEUFSSVZRQ,4
AER3L3RLGDGYTJOX5YWGCKGZNTZQ,0
AEBQJV7DKFNNPSBH6K3PNFMEYNIA,3
AETSCS4C6CUIMZ7KPYOPHPTKECRQ,3
AGFF2T6LLCHQOIJROSK5YUX3KSUQ,0
AH6QM2BFFHLETXZSCXEUHAW6EQNA,2
AHJDACRAM7RUHO5VQ5F4CVMJV4EA,0
AEW32CY23ST4D2R564M277FONOWA,2
AGKTCF62N4YNDJPH4OFHTZ3SFQUA,2
AG5O3AUX6PSOEUTAJ4CZFGK2WVSQ,3
AEIQFE3F6T6E7XX4IZYNBHMYOWUA,1
AG2OKBKDRUC77WT42FALC3NRSTWQ,0
AFFXZT6BPW7Z6KBNOZSPEXKM2MHQ,0
AFNEEL65TSIJETHYYGZ7CMHKQK3Q,0
AESUQEBILPL4P3KWIO56DK4ES4FQ,0
AFQKE35ZNXHH7XB6DC77MCKHSMJQ,1
AHJVJZCUW7BXW4DZPNJBMAXBVIPA,1
AFECAEELGFIWI2RDZ33AZP5FMXAQ,0
AGE7PQ2KJYPR5L6HZRQ7VQDY4YBA,0
AG56NG4R7VDEI44VY2P442CDMLOA,3
AFPM5CGALAM7R7H7R6W3DYDE3BIA,0
AFNPIWOLCIZ3B5XDCF7EWWUEQUDQ,0
AETHMRG4YN6MXXC5KPFYHCRW3Z5A,0
AHT6OBIFHFX2NFZ5JDCCV3EZOXVQ,0
AHY3WDKE6EBSMHDK2SQWKXJ3IR5A,1
AFKU35XILHZOBL3OD5ZU3E667NHQ,0
AGDUTGCMU2BESSBIKKCT3BFXRAOA,1
AFS7B4K3UDGRZXU3NFMKHH2FWZ3Q,0
AG7JE2SVA673JP6EJUOQZQ2XV4XA,0
AF7GMKQNY7FJ6NQP6JKXFSLY3KKA,0
AEALJ245CSCAPXFFKYSCXIEPAMNQ,0
AGPI5ZXAO72QFSWFLOKNP3NIHKBQ,3
AF6TZC4VDLQW42AM5NANQZSDWL2Q,1
AGGWWSMW2DRQM4FAFE7Z6NLHBQ3Q,0
AHHAN7DYG33XWVIEWHM35L34CJWA,0
AGDFVAULFSSMIYYRH3YEAO4T54GA,0
AFPVORBMDR7FWXYPA65A2J5UPC7A,2
AFFJ2CGCGJOQUZ6M2KMAVR2FK6AQ,1
AGE7L2XWF3XCWFIYCMAY4QWNCU7Q,0
AEAW2RSTWAJ3K3EFOC7MTOQTLAAQ,3
AGMIOXKQBOIG3TY2T6TOBTHVD7JQ,9
AFGDNFJVUS6NEI56YKTBGQQCA43A,1
AHIMFR54Z5URYVWDBTAB7ZVZWU2Q,0
AGWIRE4B3EEI7KO55WSB3BHYAMPQ,1
AGZHLKJNJQD4TPOH3F2DMSDZHQIA,0
AFC3SCJD3TKEDNAY6KZGK4PVLAGQ,1
AGRUEKQCDPPET7RLQHTQ2HSD3OWQ,0
AENKUARATESUOL3FXB6CGRVJGC6A,0
AHSGBE6BOIPOX2SLHU3LM6MOCXEA,0
AHRJCJMPO6FEACYHYW3JM67EVMQA,0
AHMMQGEYB55BX6CYCF2P75FNL7IQ,1
AG5NWIBJTZU6QSCJ2SLI674JQNZQ,0
AFVZA2O6RR5JNR2GEEF2UJLV7HGA,1
AG22YKC6TGS7DY34GIGOBH7OPGRQ,0
AFAE7PPLOYTBT6SGWGTH24GRW7TQ,0
AG4GFD6YSLQ2KQOUYYJZYVAZN5OQ,0
AH3CJNVJZLQB4P2GMFHCOL53CQ4A,0
AFWUD6CYFQ4F4VOUX7JW4XVWYETA,1
AHNKKU2WSNCXLA22F3HCQRBVWXVA,2
AEUUAS3A5HBMKOKB62NQ3UYPAC6A,2
AFUDQ7TS5ZCE53WS6SV75Y6RMTCA,0
AGWNGBPMQK6VNF5FSKYMM2F6WXDQ,2
AHC7I2RQ6MAL3UUOMHTOVKQQX4GA,3
AHK3NBJY42CM3M6333SN7222WK6A,3
AHUGUP4RY74HG3J4QLAAQKJGGULA,1
AGKXKX6UM6VRTIWS7J5M6QDXZKPA,0
AGJQJS5C2WVWO3QLPLDLLXRK6BXQ,0
AHGRD5MJP3XKI3TKII6TOCTX3DIA,0
AFBU4JTQKZNGOZOQGZURY6XZV5UA,0
AHK5YW2CAQL2ZGXJFT7M2727ALJA,1
AGIP6B2PADVT4VM62HNH3LTHZW4Q,1
AHLRLWT4WQ7UGQDAB3PV26ZQSU6A,0
AFK63FTEBAEIAYUJX3ROL33UES5Q,7
AH5TPS43DNDZ5HF5I7NMH2R35C6A,0
AFRSPH5W3TDAJL6G4RTY4BINQWIQ,1
AEHKOJQ7VZRJLCDCTMMPFKFT3CRA,0
AGDFTAN7SWBWVLHULHHF3TKK2BLQ,0
AHPWFXGYERBCYZIPTEQSD63VDJKQ,0
AG7MRBQBMY3PICDM2SH37PPDGMGA,0
AGBQI5WEHIXFSIIZWF6BNZP2OUJQ,1
AH7XZ6R4OATFY4YQI4ZTGLLOJNYA,0
AF7CTTUHE6KWOA4QCLKVBNLDGACA,0
AHUYXOLW7XC7TSGXQDTXTGV3IJCQ,2
AEJEEC5MU464VUYQBZ4BJUBCXOSA,0
AGFYAOWO6R3MMQQO23OGRJPPIQOQ,0
AEBGTX5OPWVU6FRYUL3GEJAML5NA,1
AGWLFHWPAYGC6YYWRGUKBGVG7T7Q,1
AF3IO5UPF7FURWKELDWAM2M72WWQ,0
AHUALK4KOTG54AGKHMYGX2RT2U7Q,2
AGQ5PIWLF3KFCYTEDAJWRUPJYBJQ,1
AFN65DDQQSOAHZOK7XDWIJPU5BPA,1
AGJTXMX5D2RDSE4NQTNWY54HVJYA,0
AHVXT4YNWK7DHOOBGLAF355SQIJQ,0
AECBAVOXM7TTRVVV4VGRTMYEB5DQ,0
AGH3IHZOIUVLLZDPPC6THN6QTLWQ,1
AHNMAXA2TSN2GB3BK4FH3BIAWTNQ,2
AGPAIX4I35R7UQCAJEHJ2ICZKGNA,0
AFA7E63ZUD7IG4WOIQXEVGM75XKQ,0
AGAZEZADDXUJTK4IIDVONA7RW76Q,0
AELPUJDKWFY75VCBXAGA5P4QH56Q,7
AFDNA6P6ZKIWZXAEKWAPQYJYVHHA,0
AGVLZDM6HEYAC7PN27N7MPFPKU4Q,4
AHLJJKIV4UXTEYYDSLRSDK44EXMA,0
AGH6ZRNCARQIXLR67DEFNO7BLERA,0
AFIVST3OTN2LMAOFZJROCGKTJBSQ,0
AFUBA4UVU56ZWESSLN22LOMANHNQ,0
AF5GL7GQ4RYJUU27HDVBY2V2DAJQ,0
AHSWH4F2U5M3FBFNXOMVSH7NMYPQ,0
AHAAGRYWMFA2MQS44CGKH7T2CAGA,2
AEYU732GJXWQHHGRPCPXLSMWHLGQ,0
AFHNJUA5YY5JD5GHHDJODGMZT5KQ,0
AH2LRV3LDJNAKCPVVEENMBNBSHNA,0
AF3CVF6L3ZCHJOBTCTSBPPT7OJAQ,0
AH5KBQHDQZF3IUFJOC33IPNSNHPA,1
AFDROB7HY67BS5QVABXJ45JOS55Q,0
AF27VUW7VSX24YGRF2UGJVVBII7Q,2
AEFUQ6WCFHXSSRKZENT5IUKXCSDQ,0
AEMK6CZZR4SJJYIF7HMGGUBGPWWQ,0
AHLKWWVMDHREFJHNHO2S6TF2DHRQ,5
AG2NATMEYIGQXNJVLUT6YHU5RV6Q,0
AGUMZPVZSX4JD3RBCLZJNVFJK2PQ,1
AHRUCEO66F5ILFETF6QXEGLVWRFA,0
AF5FFO223PKFQJJE4Y4OHNKOIVLQ,0
AHNNIBOU3VB4TIZVFTZIUOGJAKUA,2
AHHESG37OJVW5J32I27NEEVKUGKA,0
AEZQFM7YR6WI25G5BOII53F7ZETA,0
AEH6PIM77Y476OIIMJGOMREF4OCA,0
AG6ZUMQWIKVDCZV6JUQX3XESRV3A,3
AETING54V2SMNR3RFNXUY2VCWWQQ,2
AEIFH7J46SXUDOYFJMCCXO2HCTOQ,3
AF47MZWDYBXYWB46T7VWW7BHZRAQ,0
AEUSVZKBNI3L5PMWIWKFLRZF4OWA,0
AGEBIQU6LN2DBCP6TLGYZWZRD27Q,0
AF3XNPS7NLRT3SV6QRSDGSX5XFLA,0
AHXAFVDT4ANIFBBNNRQQ4Q2TLXGQ,0
AFS3CIS5BBSJ47JUHTBV52J5D6TA,0
AFMPXIGSJDQD2UGNQJ6S2R6A7DOA,0
AEMVK7ZKYR2K37H6KCU65BSGNT4Q,0
AHQYH2BGNM2J45WKBRAO4ZLL747A,0
AHXCY5KPW7UKYPYWAXAPAUBAUY2A,6
AF5TXMSUUSZFJRNXWZXGSLGAAKSA,0
AH2KSDHA4AEIAGFM5UWBYETT5D2A,1
AEQDXMDG7G57CI5NSCKLJRHGAKIA,2
AEHJA6FVQUXQIVJLLO5AQUDRZLIQ,3
AHFVOF7BHNDF3P5SM4R5AQNJSMUQ,0
AFL5VJKPH5BRV7TFL6QCPFDNWQFQ,1
AFCPQD7XFXCAVONFBW2ZAU3IMKQA,0
AGDMBDBWPUBYQXYPQZMKI736POAQ,2
AH6ETTOSHKC55ZAFYH57MRZWXCGQ,0
AHBW623SDDBGVXAXYYY6WDYRVAKA,0
AHHG3EGID6ZNTS5MDXXDPGP2ETOQ,0
AH7S7XTNIU7CJYLJSMRGS42TRULA,0
AFM3YYMSV2RFGQ5OVJ3KAJ5YPXLQ,0
AFMLGURJ4ABUWBYCBXGF4HR7HQIQ,0
AEXLTWAWTNT6VOBTYS6IXEGYO7YQ,1
AFNMKBWGJPXCOUZ7SWKS4KZUCQQQ,1
AEGHG3KZA65K5MWGZO6L4ET4ZU5A,4
AHV3YRKBA6SROCRI2V2XRRFV2YKQ,0
AGX76U2M77EJIQY6O2O7XVF6WBLQ,0
AESDNHQRRZEWTZF7A7TFFFTSNY5Q,0
AGHGU2RI7JVA4UJ3Q2QYBMDJVBNA,0
AEOHUTSDYSQYBUWKV5DST42ZKBIQ,0
AG2YDSM4IF6UVZWKJWK6WLGCXJJA,0
AEKUCQMVDAHN34ZQDYMU7PNBZR2Q,2
AE57HLSUVMLE3DCQMHNUCLUAFK4Q,3
AE4WBQB3US6DWS5FOCDDKTXX5ZTQ,0
AHXPUULKALLRTHMWJP6LB5OJ7YCA,0
AHCKEAFJOA5EM7WGRO7IB3PQI4PQ,1
AGS2SA2TRX4CFXBAJIVYAO3LV4GQ,0
AHD4XDAOZUWF44ZCVYWSXCPAIK2Q,0
AH42FWTXBOI3NIYDDONVTWJ5445Q,0
AG5BJMZ73RFPNECYN4UKWCIAXCPA,0
AHSXNFN7UYJRJSNKS26VVQHDVYQA,2
AGXJWZQGJ2FZEJYMXMDJXJUBTRUQ,0
AEBC7D6SE7OGWYX5XC4X2Q6QSGOA,1
AH6SXRW2EXBLXNJIUKFG5TT6DDQA,0
AGWONZLE55PIVIHAFATHKLVQCOAQ,0
AGFFZA4CEPZMVLMZR4DCQKCNBB7Q,20
AFHZ7RT2XEXK7CB6X6Q54ZU2FONA,0
AHZAATNH532PP7NBOBM3EVRZJNTQ,2
AG3TIWOKHNEDCE6NRVWZ6XD5MOCQ,0
AF2O7QQV6WPRWYMYVTJXMTBVRC5Q,0
AEA2GBXRTLJJQUCWKM5EVOZSY62A,0
AEYSKNC6I6IAOG7N4OYR6ERBMSAQ,0
AH4JQFQGA5TXRASBNANKOQ3RROGQ,0
AHMPYWKP2RIJNWHHP3ARFS5GAC3A,3
AF5AQM7YGCNANWB2WOTYSDAVDCAQ,0
AEZVY65QQQWKYJ7EWCKXW4T2SB7A,2
AGDU7JRXGQTXVSKRZMM5O4VVQICA,5
AG363NOWRSDQH5RUPHLWRSLNOVQA,0
AHLLZTWEJ554XAZUOAIPASPADZUQ,0
AFDKSIZPCDEGOWE6SGBLT5AYCW5Q,3
AEDFO7OAZAZHHRGNC45H2WDHQDXQ,3
AFQEICVPHKAKMJCOCBW7LSUOEYSA,0
AFBO3PWJPKSNLU6HVEW5U4G42AZQ,0
AEHO33GYVG5DKH445JM7SB6Y262A,0
AFZLSA35JFLUEA7KZ7QFDR5ZWRYQ,0
AFFQE2OV5BGRH3RZYLHJQ7PBQQHQ,1
AFAFH5QBDGNMS5QKXKBKUNUU6FAQ,1
AFCOLMEJ2SMPPCHZC4KDCR2SVGIA,0
AF2FK2YQIMWEJJJVVE6E4QMSVB7Q,2
AGOFAAZS5S3YJW6XLHR77LLHD2AA,11
AEOSKRVCJKC6H4D5CSIJVXE3VD7A,0
AFQO7OMNJHPCVY6BA2J7MS565IRA,0
AFLUYECZDPGR5FKKA6Q3XUN2Z64Q,2
AFAYTOENCNPZ5DZTXWXB72YXYWSQ,0
AHXK7K54EAKP5VWECXP222EOYMNA,14
AH3JNG6RLT3FVE7XDNMKXMXYI2MA,1
AE2L5JJZTQDDPXZZQBZB3S3MNQSA,1
AEY2LKUEZ7PI2WYVBVDE2AOUU5WQ,0
AGD36B6RGFV26PG4FEVRGPJBZHAA,0
AEVG4GHYVWZXSRLPEWAR5IRKSM5Q,1
AEKMEKFBDTUEMGESWQVILFQ3C5IA,1
AFELVTKF7MWPDA65USQ4KUWV3BLA,0
AH6VA6TXTDGJ3CR6I3RPPGQEMMVQ,0
AE2IRE2YZZ3U4DHTQHDBZWZQPRRQ,1
